Year,Fuel,Flow_type,Primary_group,Subgroup,Category,Unit,Energy,Energy_TWh
2017,Manufactured fuel,Major power producers,Demand,Transformation,Electricity generation,ktoe,0.0,0.0
2017,Manufactured fuel,Autogenerators,Demand,Transformation,Electricity generation,ktoe,518.44,6.0294572
2017,Manufactured fuel,Heat generation,Demand,Transformation,,ktoe,1.16,0.013490799999999999
2017,Manufactured fuel,Petroleum refineries,Demand,Transformation,,ktoe,0.0,0.0
2017,Manufactured fuel,Coke manufacture,Demand,Transformation,,ktoe,1351.21,15.7145723
2017,Manufactured fuel,Blast furnaces,Demand,Transformation,,ktoe,595.83,6.9295029
2017,Manufactured fuel,Patent fuel manufacture,Demand,Transformation,,ktoe,143.18,1.6651834
2017,Manufactured fuel,Other,Demand,Transformation,,ktoe,0.0,0.0
2017,Manufactured fuel,Electricity generation,Demand,Energy industry use,,ktoe,0.0,0.0
2017,Manufactured fuel,Oil and gas extraction,Demand,Energy industry use,,ktoe,0.0,0.0
2017,Manufactured fuel,Petroleum refineries,Demand,Energy industry use,,ktoe,0.0,0.0
2017,Manufactured fuel,Coal extraction,Demand,Energy industry use,,ktoe,0.0,0.0
2017,Manufactured fuel,Coke manufacture,Demand,Energy industry use,,ktoe,181.84,2.1147991999999998
2017,Manufactured fuel,Blast furnaces,Demand,Energy industry use,,ktoe,275.98,3.2096474
2017,Manufactured fuel,Patent fuel manufacture,Demand,Energy industry use,,ktoe,0.0,0.0
2017,Manufactured fuel,Pumped storage,Demand,Energy industry use,,ktoe,0.0,0.0
2017,Manufactured fuel,Other,Demand,Energy industry use,,ktoe,0.0,0.0
2017,Manufactured fuel,Losses,Demand,,,ktoe,109.41,1.2724383
2017,Manufactured fuel,Unclassified,Demand,Final consumption,Industry,ktoe,0.0,0.0
2017,Manufactured fuel,Iron and steel,Demand,Final consumption,Industry,ktoe,295.98,3.4422474000000003
2017,Manufactured fuel,Non-ferrous metals,Demand,Final consumption,Industry,ktoe,0.0,0.0
2017,Manufactured fuel,Mineral products,Demand,Final consumption,Industry,ktoe,0.0,0.0
2017,Manufactured fuel,Chemicals,Demand,Final consumption,Industry,ktoe,0.0,0.0
2017,Manufactured fuel,Mechanical engineering etc,Demand,Final consumption,Industry,ktoe,0.0,0.0
2017,Manufactured fuel,Electrical engineering etc,Demand,Final consumption,Industry,ktoe,0.0,0.0
2017,Manufactured fuel,Vehicles,Demand,Final consumption,Industry,ktoe,0.0,0.0
2017,Manufactured fuel,"Food, beverages etc",Demand,Final consumption,Industry,ktoe,0.0,0.0
2017,Manufactured fuel,"Textiles, leather etc",Demand,Final consumption,Industry,ktoe,0.0,0.0
2017,Manufactured fuel,"Paper, printing etc",Demand,Final consumption,Industry,ktoe,0.0,0.0
2017,Manufactured fuel,Other industries,Demand,Final consumption,Industry,ktoe,0.0,0.0
2017,Manufactured fuel,Construction,Demand,Final consumption,Industry,ktoe,0.0,0.0
2017,Manufactured fuel,Air,Demand,Final consumption,Transport,ktoe,0.0,0.0
2017,Manufactured fuel,Rail,Demand,Final consumption,Transport,ktoe,0.0,0.0
2017,Manufactured fuel,Road,Demand,Final consumption,Transport,ktoe,0.0,0.0
2017,Manufactured fuel,National navigation,Demand,Final consumption,Transport,ktoe,0.0,0.0
2017,Manufactured fuel,Pipelines,Demand,Final consumption,Transport,ktoe,0.0,0.0
2017,Manufactured fuel,Domestic,Demand,Final consumption,Other final users,ktoe,172.41,2.0051283
2017,Manufactured fuel,Public administration,Demand,Final consumption,Other final users,ktoe,0.0,0.0
2017,Manufactured fuel,Commercial,Demand,Final consumption,Other final users,ktoe,0.0,0.0
2017,Manufactured fuel,Agriculture,Demand,Final consumption,Other final users,ktoe,0.0,0.0
2017,Manufactured fuel,Miscellaneous,Demand,Final consumption,Other final users,ktoe,0.0,0.0
2017,Manufactured fuel,Non energy use,Demand,Final consumption,,ktoe,47.81,0.5560303
2017,Natural gas,Production,Supply,,,ktoe,40015.91,465.38503330000003
2017,Natural gas,Imports,Supply,,,ktoe,44220.83,514.2882529
2017,Natural gas,Exports,Supply,,,ktoe,-10846.02,-126.13921260000001
2017,Natural gas,Marine bunkers,Supply,,,ktoe,0.0,0.0
2017,Natural gas,Stock change,Supply,,,ktoe,1251.63,14.5564569
2017,Natural gas,Statistical difference,Statistical difference,,,ktoe,272.6,3.170338
2017,Natural gas,Transfers,Demand,,,ktoe,368.72,4.288213600000001
2017,Natural gas,Major power producers,Demand,Transformation,Electricity generation,ktoe,22149.55,257.5992665
2017,Natural gas,Autogenerators,Demand,Transformation,Electricity generation,ktoe,2478.77,28.8280951
2017,Natural gas,Heat generation,Demand,Transformation,,ktoe,2386.24,27.751971199999996
2017,Natural gas,Petroleum refineries,Demand,Transformation,,ktoe,0.0,0.0
2017,Natural gas,Coke manufacture,Demand,Transformation,,ktoe,0.0,0.0
2017,Natural gas,Blast furnaces,Demand,Transformation,,ktoe,0.0,0.0
2017,Natural gas,Patent fuel manufacture,Demand,Transformation,,ktoe,0.0,0.0
2017,Natural gas,Other,Demand,Transformation,,ktoe,0.0,0.0
2017,Natural gas,Electricity generation,Demand,Energy industry use,,ktoe,0.0,0.0
2017,Natural gas,Oil and gas extraction,Demand,Energy industry use,,ktoe,4248.46,49.4095898
2017,Natural gas,Petroleum refineries,Demand,Energy industry use,,ktoe,179.2,2.0840959999999997
2017,Natural gas,Coal extraction,Demand,Energy industry use,,ktoe,6.57,0.07640910000000001
2017,Natural gas,Coke manufacture,Demand,Energy industry use,,ktoe,0.0,0.0
2017,Natural gas,Blast furnaces,Demand,Energy industry use,,ktoe,25.25,0.2936575
2017,Natural gas,Patent fuel manufacture,Demand,Energy industry use,,ktoe,0.0,0.0
2017,Natural gas,Pumped storage,Demand,Energy industry use,,ktoe,0.0,0.0
2017,Natural gas,Other,Demand,Energy industry use,,ktoe,517.61,6.0198043
2017,Natural gas,Losses,Demand,,,ktoe,433.69,5.0438146999999995
2017,Natural gas,Unclassified,Demand,Final consumption,Industry,ktoe,0.67,0.007792100000000001
2017,Natural gas,Iron and steel,Demand,Final consumption,Industry,ktoe,366.63,4.2639069
2017,Natural gas,Non-ferrous metals,Demand,Final consumption,Industry,ktoe,257.25,2.9918175
2017,Natural gas,Mineral products,Demand,Final consumption,Industry,ktoe,1212.32,14.0992816
2017,Natural gas,Chemicals,Demand,Final consumption,Industry,ktoe,1645.79,19.1405377
2017,Natural gas,Mechanical engineering etc,Demand,Final consumption,Industry,ktoe,947.43,11.018610899999999
2017,Natural gas,Electrical engineering etc,Demand,Final consumption,Industry,ktoe,271.57,3.1583590999999998
2017,Natural gas,Vehicles,Demand,Final consumption,Industry,ktoe,540.79,6.2893877
2017,Natural gas,"Food, beverages etc",Demand,Final consumption,Industry,ktoe,1611.21,18.738372299999998
2017,Natural gas,"Textiles, leather etc",Demand,Final consumption,Industry,ktoe,243.5,2.831905
2017,Natural gas,"Paper, printing etc",Demand,Final consumption,Industry,ktoe,382.18,4.4447534
2017,Natural gas,Other industries,Demand,Final consumption,Industry,ktoe,645.4,7.506002
2017,Natural gas,Construction,Demand,Final consumption,Industry,ktoe,371.19,4.3169397
2017,Natural gas,Air,Demand,Final consumption,Transport,ktoe,0.0,0.0
2017,Natural gas,Rail,Demand,Final consumption,Transport,ktoe,0.0,0.0
2017,Natural gas,Road,Demand,Final consumption,Transport,ktoe,0.0,0.0
2017,Natural gas,National navigation,Demand,Final consumption,Transport,ktoe,0.0,0.0
2017,Natural gas,Pipelines,Demand,Final consumption,Transport,ktoe,0.0,0.0
2017,Natural gas,Domestic,Demand,Final consumption,Other final users,ktoe,25431.94,295.7734622
2017,Natural gas,Public administration,Demand,Final consumption,Other final users,ktoe,3196.79,37.1786677
2017,Natural gas,Commercial,Demand,Final consumption,Other final users,ktoe,3802.06,44.2179578
2017,Natural gas,Agriculture,Demand,Final consumption,Other final users,ktoe,87.89,1.0221607
2017,Natural gas,Miscellaneous,Demand,Final consumption,Other final users,ktoe,872.42,10.1462446
2017,Natural gas,Non energy use,Demand,Final consumption,,ktoe,426.11,4.9556593
2017,Petroleum products,Production,Supply,,,ktoe,0.0,0.0
2017,Petroleum products,Imports,Supply,,,ktoe,38101.05,443.11521150000004
2017,Petroleum products,Exports,Supply,,,ktoe,-25340.39,-294.7087357
2017,Petroleum products,Marine bunkers,Supply,,,ktoe,-2618.66,-30.455015799999998
2017,Petroleum products,Stock change,Supply,,,ktoe,-131.18,-1.5256234
2017,Petroleum products,Statistical difference,Statistical difference,,,ktoe,78.78,0.9162114
2017,Petroleum products,Transfers,Demand,,,ktoe,2534.79,29.4796077
2017,Petroleum products,Major power producers,Demand,Transformation,Electricity generation,ktoe,145.96,1.6975148
2017,Petroleum products,Autogenerators,Demand,Transformation,Electricity generation,ktoe,387.46,4.5061598
2017,Petroleum products,Heat generation,Demand,Transformation,,ktoe,45.82,0.5328866
2017,Petroleum products,Petroleum refineries,Demand,Transformation,,ktoe,65658.81,763.6119603
2017,Petroleum products,Coke manufacture,Demand,Transformation,,ktoe,0.0,0.0
2017,Petroleum products,Blast furnaces,Demand,Transformation,,ktoe,0.0,0.0
2017,Petroleum products,Patent fuel manufacture,Demand,Transformation,,ktoe,65.07,0.7567640999999999
2017,Petroleum products,Other,Demand,Transformation,,ktoe,493.34,5.737544199999999
2017,Petroleum products,Electricity generation,Demand,Energy industry use,,ktoe,0.0,0.0
2017,Petroleum products,Oil and gas extraction,Demand,Energy industry use,,ktoe,703.24,8.1786812
2017,Petroleum products,Petroleum refineries,Demand,Energy industry use,,ktoe,3578.85,41.6220255
2017,Petroleum products,Coal extraction,Demand,Energy industry use,,ktoe,0.0,0.0
2017,Petroleum products,Coke manufacture,Demand,Energy industry use,,ktoe,0.0,0.0
2017,Petroleum products,Blast furnaces,Demand,Energy industry use,,ktoe,0.0,0.0
2017,Petroleum products,Patent fuel manufacture,Demand,Energy industry use,,ktoe,0.0,0.0
2017,Petroleum products,Pumped storage,Demand,Energy industry use,,ktoe,0.0,0.0
2017,Petroleum products,Other,Demand,Energy industry use,,ktoe,0.0,0.0
2017,Petroleum products,Losses,Demand,,,ktoe,0.0,0.0
2017,Petroleum products,Unclassified,Demand,Final consumption,Industry,ktoe,1208.33,14.052877899999999
2017,Petroleum products,Iron and steel,Demand,Final consumption,Industry,ktoe,17.74,0.20631619999999998
2017,Petroleum products,Non-ferrous metals,Demand,Final consumption,Industry,ktoe,0.97,0.011281099999999999
2017,Petroleum products,Mineral products,Demand,Final consumption,Industry,ktoe,137.03,1.5936588999999999
2017,Petroleum products,Chemicals,Demand,Final consumption,Industry,ktoe,137.51,1.5992412999999999
2017,Petroleum products,Mechanical engineering etc,Demand,Final consumption,Industry,ktoe,0.39,0.0045357
2017,Petroleum products,Electrical engineering etc,Demand,Final consumption,Industry,ktoe,0.89,0.0103507
2017,Petroleum products,Vehicles,Demand,Final consumption,Industry,ktoe,34.33,0.39925789999999994
2017,Petroleum products,"Food, beverages etc",Demand,Final consumption,Industry,ktoe,135.91,1.5806333
2017,Petroleum products,"Textiles, leather etc",Demand,Final consumption,Industry,ktoe,41.38,0.4812494
2017,Petroleum products,"Paper, printing etc",Demand,Final consumption,Industry,ktoe,29.98,0.3486674
2017,Petroleum products,Other industries,Demand,Final consumption,Industry,ktoe,46.85,0.5448655
2017,Petroleum products,Construction,Demand,Final consumption,Industry,ktoe,324.7,3.776261
2017,Petroleum products,Air,Demand,Final consumption,Transport,ktoe,13757.92,160.0046096
2017,Petroleum products,Rail,Demand,Final consumption,Transport,ktoe,661.42,7.6923146
2017,Petroleum products,Road,Demand,Final consumption,Transport,ktoe,40592.7,472.09310099999993
2017,Petroleum products,National navigation,Demand,Final consumption,Transport,ktoe,1017.12,11.8291056
2017,Petroleum products,Pipelines,Demand,Final consumption,Transport,ktoe,0.0,0.0
2017,Petroleum products,Domestic,Demand,Final consumption,Other final users,ktoe,2537.51,29.511241300000002
2017,Petroleum products,Public administration,Demand,Final consumption,Other final users,ktoe,868.11,10.0961193
2017,Petroleum products,Commercial,Demand,Final consumption,Other final users,ktoe,1607.91,18.6999933
2017,Petroleum products,Agriculture,Demand,Final consumption,Other final users,ktoe,915.12,10.6428456
2017,Petroleum products,Miscellaneous,Demand,Final consumption,Other final users,ktoe,531.83,6.1851829
2017,Petroleum products,Non energy use,Demand,Final consumption,,ktoe,8100.29,94.2063727
2017,Primary electricity,Production,Supply,,,ktoe,20883.43,242.8742909
2017,Primary electricity,Imports,Supply,,,ktoe,0.0,0.0
2017,Primary electricity,Exports,Supply,,,ktoe,0.0,0.0
2017,Primary electricity,Marine bunkers,Supply,,,ktoe,0.0,0.0
2017,Primary electricity,Stock change,Supply,,,ktoe,0.0,0.0
2017,Primary electricity,Statistical difference,Statistical difference,,,ktoe,0.0,0.0
2017,Primary electricity,Transfers,Demand,,,ktoe,5759.63,66.9844969
2017,Primary electricity,Major power producers,Demand,Transformation,Electricity generation,ktoe,15123.81,175.8899103
2017,Primary electricity,Autogenerators,Demand,Transformation,Electricity generation,ktoe,0.0,0.0
2017,Primary electricity,Heat generation,Demand,Transformation,,ktoe,0.0,0.0
2017,Primary electricity,Petroleum refineries,Demand,Transformation,,ktoe,0.0,0.0
2017,Primary electricity,Coke manufacture,Demand,Transformation,,ktoe,0.0,0.0
2017,Primary electricity,Blast furnaces,Demand,Transformation,,ktoe,0.0,0.0
2017,Primary electricity,Patent fuel manufacture,Demand,Transformation,,ktoe,0.0,0.0
2017,Primary electricity,Other,Demand,Transformation,,ktoe,0.0,0.0
2017,Primary electricity,Electricity generation,Demand,Energy industry use,,ktoe,0.0,0.0
2017,Primary electricity,Oil and gas extraction,Demand,Energy industry use,,ktoe,0.0,0.0
2017,Primary electricity,Petroleum refineries,Demand,Energy industry use,,ktoe,0.0,0.0
2017,Primary electricity,Coal extraction,Demand,Energy industry use,,ktoe,0.0,0.0
2017,Primary electricity,Coke manufacture,Demand,Energy industry use,,ktoe,0.0,0.0
2017,Primary electricity,Blast furnaces,Demand,Energy industry use,,ktoe,0.0,0.0
2017,Primary electricity,Patent fuel manufacture,Demand,Energy industry use,,ktoe,0.0,0.0
2017,Primary electricity,Pumped storage,Demand,Energy industry use,,ktoe,0.0,0.0
2017,Primary electricity,Other,Demand,Energy industry use,,ktoe,0.0,0.0
2017,Primary electricity,Losses,Demand,,,ktoe,0.0,0.0
2017,Primary electricity,Unclassified,Demand,Final consumption,Industry,ktoe,0.0,0.0
2017,Primary electricity,Iron and steel,Demand,Final consumption,Industry,ktoe,0.0,0.0
2017,Primary electricity,Non-ferrous metals,Demand,Final consumption,Industry,ktoe,0.0,0.0
2017,Primary electricity,Mineral products,Demand,Final consumption,Industry,ktoe,0.0,0.0
2017,Primary electricity,Chemicals,Demand,Final consumption,Industry,ktoe,0.0,0.0
2017,Primary electricity,Mechanical engineering etc,Demand,Final consumption,Industry,ktoe,0.0,0.0
2017,Primary electricity,Electrical engineering etc,Demand,Final consumption,Industry,ktoe,0.0,0.0
2017,Primary electricity,Vehicles,Demand,Final consumption,Industry,ktoe,0.0,0.0
2017,Primary electricity,"Food, beverages etc",Demand,Final consumption,Industry,ktoe,0.0,0.0
2017,Primary electricity,"Textiles, leather etc",Demand,Final consumption,Industry,ktoe,0.0,0.0
2017,Primary electricity,"Paper, printing etc",Demand,Final consumption,Industry,ktoe,0.0,0.0
2017,Primary electricity,Other industries,Demand,Final consumption,Industry,ktoe,0.0,0.0
2017,Primary electricity,Construction,Demand,Final consumption,Industry,ktoe,0.0,0.0
2017,Primary electricity,Air,Demand,Final consumption,Transport,ktoe,0.0,0.0
2017,Primary electricity,Rail,Demand,Final consumption,Transport,ktoe,0.0,0.0
2017,Primary electricity,Road,Demand,Final consumption,Transport,ktoe,0.0,0.0
2017,Primary electricity,National navigation,Demand,Final consumption,Transport,ktoe,0.0,0.0
2017,Primary electricity,Pipelines,Demand,Final consumption,Transport,ktoe,0.0,0.0
2017,Primary electricity,Domestic,Demand,Final consumption,Other final users,ktoe,0.0,0.0
2017,Primary electricity,Public administration,Demand,Final consumption,Other final users,ktoe,0.0,0.0
2017,Primary electricity,Commercial,Demand,Final consumption,Other final users,ktoe,0.0,0.0
2017,Primary electricity,Agriculture,Demand,Final consumption,Other final users,ktoe,0.0,0.0
2017,Primary electricity,Miscellaneous,Demand,Final consumption,Other final users,ktoe,0.0,0.0
2017,Primary electricity,Non energy use,Demand,Final consumption,,ktoe,0.0,0.0
2017,Primary oils,Production,Supply,,,ktoe,51089.73,594.1735599
2017,Primary oils,Imports,Supply,,,ktoe,58379.49,678.9534686999999
2017,Primary oils,Exports,Supply,,,ktoe,-41954.3,-487.928509
2017,Primary oils,Marine bunkers,Supply,,,ktoe,0.0,0.0
2017,Primary oils,Stock change,Supply,,,ktoe,361.39,4.2029657
2017,Primary oils,Statistical difference,Statistical difference,,,ktoe,-6.8,-0.079084
2017,Primary oils,Transfers,Demand,,,ktoe,2534.89,29.480770699999997
2017,Primary oils,Major power producers,Demand,Transformation,Electricity generation,ktoe,0.0,0.0
2017,Primary oils,Autogenerators,Demand,Transformation,Electricity generation,ktoe,0.0,0.0
2017,Primary oils,Heat generation,Demand,Transformation,,ktoe,0.0,0.0
2017,Primary oils,Petroleum refineries,Demand,Transformation,,ktoe,65807.89,765.3457607
2017,Primary oils,Coke manufacture,Demand,Transformation,,ktoe,0.0,0.0
2017,Primary oils,Blast furnaces,Demand,Transformation,,ktoe,0.0,0.0
2017,Primary oils,Patent fuel manufacture,Demand,Transformation,,ktoe,0.0,0.0
2017,Primary oils,Other,Demand,Transformation,,ktoe,459.65,5.3457295
2017,Primary oils,Electricity generation,Demand,Energy industry use,,ktoe,0.0,0.0
2017,Primary oils,Oil and gas extraction,Demand,Energy industry use,,ktoe,0.0,0.0
2017,Primary oils,Petroleum refineries,Demand,Energy industry use,,ktoe,0.0,0.0
2017,Primary oils,Coal extraction,Demand,Energy industry use,,ktoe,0.0,0.0
2017,Primary oils,Coke manufacture,Demand,Energy industry use,,ktoe,0.0,0.0
2017,Primary oils,Blast furnaces,Demand,Energy industry use,,ktoe,0.0,0.0
2017,Primary oils,Patent fuel manufacture,Demand,Energy industry use,,ktoe,0.0,0.0
2017,Primary oils,Pumped storage,Demand,Energy industry use,,ktoe,0.0,0.0
2017,Primary oils,Other,Demand,Energy industry use,,ktoe,0.0,0.0
2017,Primary oils,Losses,Demand,,,ktoe,0.0,0.0
2017,Primary oils,Unclassified,Demand,Final consumption,Industry,ktoe,0.0,0.0
2017,Primary oils,Iron and steel,Demand,Final consumption,Industry,ktoe,0.0,0.0
2017,Primary oils,Non-ferrous metals,Demand,Final consumption,Industry,ktoe,0.0,0.0
2017,Primary oils,Mineral products,Demand,Final consumption,Industry,ktoe,0.0,0.0
2017,Primary oils,Chemicals,Demand,Final consumption,Industry,ktoe,0.0,0.0
