Year,Fuel,Flow_type,Primary_group,Subgroup,Category,Aggregate_type,Unit,Energy,Row
2001,Coal,Transport,Demand,Final consumption,Transport,sum,ktoe,0.0,50
2001,Coal,Air,Demand,Final consumption,Transport,value,ktoe,0.0,51
2001,Coal,Rail,Demand,Final consumption,Transport,value,ktoe,0.0,52
2001,Coal,Road,Demand,Final consumption,Transport,value,ktoe,0.0,53
2001,Coal,National navigation,Demand,Final consumption,Transport,value,ktoe,0.0,54
2001,Coal,Pipelines,Demand,Final consumption,Transport,value,ktoe,0.0,55
2001,Coal,Other,Demand,Final consumption,Other final users,sum,ktoe,1508.65,56
2001,Coal,Domestic,Demand,Final consumption,Other final users,value,ktoe,1461.19,57
2001,Coal,Public administration,Demand,Final consumption,Other final users,value,ktoe,33.55,58
2001,Coal,Commercial,Demand,Final consumption,Other final users,value,ktoe,3.48,59
2001,Coal,Agriculture,Demand,Final consumption,Other final users,value,ktoe,3.46,60
2001,Coal,Miscellaneous,Demand,Final consumption,Other final users,value,ktoe,6.97,61
2001,Coal,Non energy use,Demand,Final consumption,,value,ktoe,0.0,62
2001,Electricity,Production,Supply,,,value,ktoe,0.0,5
2001,Electricity,Imports,Supply,,,value,ktoe,916.85,6
2001,Electricity,Exports,Supply,,,value,ktoe,-22.7,7
2001,Electricity,Marine bunkers,Supply,,,value,ktoe,0.0,8
2001,Electricity,Stock change,Supply,,,value,ktoe,0.0,9
2001,Electricity,Total supply,Supply,,,sum,ktoe,894.15,10
2001,Electricity,Statistical difference,Statistical difference,,,value,ktoe,100.26,11
2001,Electricity,Total demand,Demand,,,sum,ktoe,793.9,12
2001,Electricity,Transfers,Demand,,,value,ktoe,431.64,13
2001,Electricity,Transformation,Demand,Transformation,,sum,ktoe,32445.06,14
2001,Electricity,Electricity generation,Demand,Transformation,Electricity generation,sum,ktoe,32445.06,15
2001,Electricity,Major power producers,Demand,Transformation,Electricity generation,value,ktoe,29872.83,16
2001,Electricity,Autogenerators,Demand,Transformation,Electricity generation,value,ktoe,2572.23,17
2001,Electricity,Heat generation,Demand,Transformation,,value,ktoe,0.0,18
2001,Electricity,Petroleum refineries,Demand,Transformation,,value,ktoe,0.0,19
2001,Electricity,Coke manufacture,Demand,Transformation,,value,ktoe,0.0,20
2001,Electricity,Blast furnaces,Demand,Transformation,,value,ktoe,0.0,21
2001,Electricity,Patent fuel manufacture,Demand,Transformation,,value,ktoe,0.0,22
2001,Electricity,Other,Demand,Transformation,,value,ktoe,0.0,23
2001,Electricity,Energy industry use,Demand,Energy industry use,,sum,ktoe,2404.56,24
2001,Electricity,Electricity generation,Demand,Energy industry use,,value,ktoe,1495.61,25
2001,Electricity,Oil and gas extraction,Demand,Energy industry use,,value,ktoe,58.04,26
2001,Electricity,Petroleum refineries,Demand,Energy industry use,,value,ktoe,449.79,27
2001,Electricity,Coal extraction,Demand,Energy industry use,,value,ktoe,90.03,28
2001,Electricity,Coke manufacture,Demand,Energy industry use,,value,ktoe,15.13,29
2001,Electricity,Blast furnaces,Demand,Energy industry use,,value,ktoe,76.1,30
2001,Electricity,Patent fuel manufacture,Demand,Energy industry use,,value,ktoe,0.0,31
2001,Electricity,Pumped storage,Demand,Energy industry use,,value,ktoe,67.76,32
2001,Electricity,Other,Demand,Energy industry use,,value,ktoe,152.11,33
2001,Electricity,Losses,Demand,,,value,ktoe,2657.09,34
2001,Electricity,Final consumption,Demand,Final consumption,,sum,ktoe,28608.94,35
2001,Electricity,Industry,Demand,Final consumption,Industry,sum,ktoe,9573.34,36
2001,Electricity,Unclassified,Demand,Final consumption,Industry,value,ktoe,0.0,37
2001,Electricity,Iron and steel,Demand,Final consumption,Industry,value,ktoe,455.98,38
2001,Electricity,Non-ferrous metals,Demand,Final consumption,Industry,value,ktoe,629.75,39
2001,Electricity,Mineral products,Demand,Final consumption,Industry,value,ktoe,623.13,40
2001,Electricity,Chemicals,Demand,Final consumption,Industry,value,ktoe,1812.47,41
2001,Electricity,Mechanical engineering etc,Demand,Final consumption,Industry,value,ktoe,736.8,42
2001,Electricity,Electrical engineering etc,Demand,Final consumption,Industry,value,ktoe,489.85,43
2001,Electricity,Vehicles,Demand,Final consumption,Industry,value,ktoe,500.77,44
2001,Electricity,"Food, beverages etc",Demand,Final consumption,Industry,value,ktoe,994.84,45
2001,Electricity,"Textiles, leather etc",Demand,Final consumption,Industry,value,ktoe,284.01,46
2001,Electricity,"Paper, printing etc",Demand,Final consumption,Industry,value,ktoe,989.77,47
2001,Electricity,Other industries,Demand,Final consumption,Industry,value,ktoe,1909.97,48
2001,Electricity,Construction,Demand,Final consumption,Industry,value,ktoe,146.0,49
2001,Electricity,Transport,Demand,Final consumption,Transport,sum,ktoe,759.07,50
2001,Electricity,Air,Demand,Final consumption,Transport,value,ktoe,0.0,51
2001,Electricity,Rail,Demand,Final consumption,Transport,value,ktoe,759.07,52
2001,Electricity,Road,Demand,Final consumption,Transport,value,ktoe,0.0,53
2001,Electricity,National navigation,Demand,Final consumption,Transport,value,ktoe,0.0,54
2001,Electricity,Pipelines,Demand,Final consumption,Transport,value,ktoe,0.0,55
2001,Electricity,Other,Demand,Final consumption,Other final users,sum,ktoe,18276.53,56
2001,Electricity,Domestic,Demand,Final consumption,Other final users,value,ktoe,9917.2,57
2001,Electricity,Public administration,Demand,Final consumption,Other final users,value,ktoe,1814.7,58
2001,Electricity,Commercial,Demand,Final consumption,Other final users,value,ktoe,6192.09,59
2001,Electricity,Agriculture,Demand,Final consumption,Other final users,value,ktoe,352.54,60
2001,Electricity,Miscellaneous,Demand,Final consumption,Other final users,value,ktoe,0.0,61
2001,Electricity,Non energy use,Demand,Final consumption,,value,ktoe,0.0,62
2001,Heat sold,Production,Supply,,,value,ktoe,0.0,5
2001,Heat sold,Imports,Supply,,,value,ktoe,0.0,6
2001,Heat sold,Exports,Supply,,,value,ktoe,0.0,7
2001,Heat sold,Marine bunkers,Supply,,,value,ktoe,0.0,8
2001,Heat sold,Stock change,Supply,,,value,ktoe,0.0,9
2001,Heat sold,Total supply,Supply,,,sum,ktoe,0.0,10
2001,Heat sold,Statistical difference,Statistical difference,,,value,ktoe,0.0,11
2001,Heat sold,Total demand,Demand,,,sum,ktoe,0.0,12
2001,Heat sold,Transfers,Demand,,,value,ktoe,0.0,13
2001,Heat sold,Transformation,Demand,Transformation,,sum,ktoe,2329.89,14
2001,Heat sold,Electricity generation,Demand,Transformation,Electricity generation,sum,ktoe,0.0,15
2001,Heat sold,Major power producers,Demand,Transformation,Electricity generation,value,ktoe,0.0,16
2001,Heat sold,Autogenerators,Demand,Transformation,Electricity generation,value,ktoe,0.0,17
2001,Heat sold,Heat generation,Demand,Transformation,,value,ktoe,2329.89,18
2001,Heat sold,Petroleum refineries,Demand,Transformation,,value,ktoe,0.0,19
2001,Heat sold,Coke manufacture,Demand,Transformation,,value,ktoe,0.0,20
2001,Heat sold,Blast furnaces,Demand,Transformation,,value,ktoe,0.0,21
2001,Heat sold,Patent fuel manufacture,Demand,Transformation,,value,ktoe,0.0,22
2001,Heat sold,Other,Demand,Transformation,,value,ktoe,0.0,23
2001,Heat sold,Energy industry use,Demand,Energy industry use,,sum,ktoe,2.71,24
2001,Heat sold,Electricity generation,Demand,Energy industry use,,value,ktoe,2.71,25
2001,Heat sold,Oil and gas extraction,Demand,Energy industry use,,value,ktoe,0.0,26
2001,Heat sold,Petroleum refineries,Demand,Energy industry use,,value,ktoe,0.0,27
2001,Heat sold,Coal extraction,Demand,Energy industry use,,value,ktoe,0.0,28
2001,Heat sold,Coke manufacture,Demand,Energy industry use,,value,ktoe,0.0,29
2001,Heat sold,Blast furnaces,Demand,Energy industry use,,value,ktoe,0.0,30
2001,Heat sold,Patent fuel manufacture,Demand,Energy industry use,,value,ktoe,0.0,31
2001,Heat sold,Pumped storage,Demand,Energy industry use,,value,ktoe,0.0,32
2001,Heat sold,Other,Demand,Energy industry use,,value,ktoe,0.0,33
2001,Heat sold,Losses,Demand,,,value,ktoe,0.0,34
2001,Heat sold,Final consumption,Demand,Final consumption,,sum,ktoe,2327.18,35
2001,Heat sold,Industry,Demand,Final consumption,Industry,sum,ktoe,1001.23,36
2001,Heat sold,Unclassified,Demand,Final consumption,Industry,value,ktoe,0.0,37
2001,Heat sold,Iron and steel,Demand,Final consumption,Industry,value,ktoe,0.0,38
2001,Heat sold,Non-ferrous metals,Demand,Final consumption,Industry,value,ktoe,0.0,39
2001,Heat sold,Mineral products,Demand,Final consumption,Industry,value,ktoe,2.42,40
2001,Heat sold,Chemicals,Demand,Final consumption,Industry,value,ktoe,988.43,41
2001,Heat sold,Mechanical engineering etc,Demand,Final consumption,Industry,value,ktoe,0.0,42
2001,Heat sold,Electrical engineering etc,Demand,Final consumption,Industry,value,ktoe,0.0,43
2001,Heat sold,Vehicles,Demand,Final consumption,Industry,value,ktoe,0.0,44
2001,Heat sold,"Food, beverages etc",Demand,Final consumption,Industry,value,ktoe,0.0,45
2001,Heat sold,"Textiles, leather etc",Demand,Final consumption,Industry,value,ktoe,10.38,46
2001,Heat sold,"Paper, printing etc",Demand,Final consumption,Industry,value,ktoe,0.0,47
2001,Heat sold,Other industries,Demand,Final consumption,Industry,value,ktoe,0.0,48
2001,Heat sold,Construction,Demand,Final consumption,Industry,value,ktoe,0.0,49
2001,Heat sold,Transport,Demand,Final consumption,Transport,sum,ktoe,0.0,50
2001,Heat sold,Air,Demand,Final consumption,Transport,value,ktoe,0.0,51
2001,Heat sold,Rail,Demand,Final consumption,Transport,value,ktoe,0.0,52
2001,Heat sold,Road,Demand,Final consumption,Transport,value,ktoe,0.0,53
2001,Heat sold,National navigation,Demand,Final consumption,Transport,value,ktoe,0.0,54
2001,Heat sold,Pipelines,Demand,Final consumption,Transport,value,ktoe,0.0,55
2001,Heat sold,Other,Demand,Final consumption,Other final users,sum,ktoe,1325.96,56
2001,Heat sold,Domestic,Demand,Final consumption,Other final users,value,ktoe,31.88,57
2001,Heat sold,Public administration,Demand,Final consumption,Other final users,value,ktoe,1286.67,58
2001,Heat sold,Commercial,Demand,Final consumption,Other final users,value,ktoe,0.0,59
2001,Heat sold,Agriculture,Demand,Final consumption,Other final users,value,ktoe,7.3,60
2001,Heat sold,Miscellaneous,Demand,Final consumption,Other final users,value,ktoe,0.0,61
2001,Heat sold,Non energy use,Demand,Final consumption,,value,ktoe,0.0,62
2001,Manufactured fuel,Production,Supply,,,value,ktoe,0.0,5
2001,Manufactured fuel,Imports,Supply,,,value,ktoe,110.91,6
2001,Manufactured fuel,Exports,Supply,,,value,ktoe,-267.61,7
2001,Manufactured fuel,Marine bunkers,Supply,,,value,ktoe,0.0,8
2001,Manufactured fuel,Stock change,Supply,,,value,ktoe,114.62,9
2001,Manufactured fuel,Total supply,Supply,,,sum,ktoe,-42.09,10
2001,Manufactured fuel,Statistical difference,Statistical difference,,,value,ktoe,-55.6,11
2001,Manufactured fuel,Total demand,Demand,,,sum,ktoe,13.51,12
2001,Manufactured fuel,Transfers,Demand,,,value,ktoe,-111.68,13
2001,Manufactured fuel,Transformation,Demand,Transformation,,sum,ktoe,2889.62,14
2001,Manufactured fuel,Electricity generation,Demand,Transformation,Electricity generation,sum,ktoe,-600.43,15
2001,Manufactured fuel,Major power producers,Demand,Transformation,Electricity generation,value,ktoe,0.0,16
2001,Manufactured fuel,Autogenerators,Demand,Transformation,Electricity generation,value,ktoe,-600.43,17
2001,Manufactured fuel,Heat generation,Demand,Transformation,,value,ktoe,-206.9,18
2001,Manufactured fuel,Petroleum refineries,Demand,Transformation,,value,ktoe,0.0,19
2001,Manufactured fuel,Coke manufacture,Demand,Transformation,,value,ktoe,5067.72,20
2001,Manufactured fuel,Blast furnaces,Demand,Transformation,,value,ktoe,-1726.77,21
2001,Manufactured fuel,Patent fuel manufacture,Demand,Transformation,,value,ktoe,356.01,22
2001,Manufactured fuel,Other,Demand,Transformation,,value,ktoe,0.0,23
2001,Manufactured fuel,Energy industry use,Demand,Energy industry use,,sum,ktoe,957.36,24
2001,Manufactured fuel,Electricity generation,Demand,Energy industry use,,value,ktoe,0.0,25
2001,Manufactured fuel,Oil and gas extraction,Demand,Energy industry use,,value,ktoe,0.0,26
2001,Manufactured fuel,Petroleum refineries,Demand,Energy industry use,,value,ktoe,0.0,27
2001,Manufactured fuel,Coal extraction,Demand,Energy industry use,,value,ktoe,0.0,28
2001,Manufactured fuel,Coke manufacture,Demand,Energy industry use,,value,ktoe,461.65,29
2001,Manufactured fuel,Blast furnaces,Demand,Energy industry use,,value,ktoe,463.71,30
2001,Manufactured fuel,Patent fuel manufacture,Demand,Energy industry use,,value,ktoe,32.0,31
2001,Manufactured fuel,Pumped storage,Demand,Energy industry use,,value,ktoe,0.0,32
2001,Manufactured fuel,Other,Demand,Energy industry use,,value,ktoe,0.0,33
2001,Manufactured fuel,Losses,Demand,,,value,ktoe,102.84,34
2001,Manufactured fuel,Final consumption,Demand,Final consumption,,sum,ktoe,1731.24,35
2001,Manufactured fuel,Industry,Demand,Final consumption,Industry,sum,ktoe,1355.28,36
2001,Manufactured fuel,Unclassified,Demand,Final consumption,Industry,value,ktoe,243.18,37
2001,Manufactured fuel,Iron and steel,Demand,Final consumption,Industry,value,ktoe,1023.13,38
2001,Manufactured fuel,Non-ferrous metals,Demand,Final consumption,Industry,value,ktoe,88.97,39
2001,Manufactured fuel,Mineral products,Demand,Final consumption,Industry,value,ktoe,0.0,40
2001,Manufactured fuel,Chemicals,Demand,Final consumption,Industry,value,ktoe,0.0,41
2001,Manufactured fuel,Mechanical engineering etc,Demand,Final consumption,Industry,value,ktoe,0.0,42
2001,Manufactured fuel,Electrical engineering etc,Demand,Final consumption,Industry,value,ktoe,0.0,43
2001,Manufactured fuel,Vehicles,Demand,Final consumption,Industry,value,ktoe,0.0,44
2001,Manufactured fuel,"Food, beverages etc",Demand,Final consumption,Industry,value,ktoe,0.0,45
2001,Manufactured fuel,"Textiles, leather etc",Demand,Final consumption,Industry,value,ktoe,0.0,46
2001,Manufactured fuel,"Paper, printing etc",Demand,Final consumption,Industry,value,ktoe,0.0,47
2001,Manufactured fuel,Other industries,Demand,Final consumption,Industry,value,ktoe,0.0,48
2001,Manufactured fuel,Construction,Demand,Final consumption,Industry,value,ktoe,0.0,49
2001,Manufactured fuel,Transport,Demand,Final consumption,Transport,sum,ktoe,0.0,50
2001,Manufactured fuel,Air,Demand,Final consumption,Transport,value,ktoe,0.0,51
2001,Manufactured fuel,Rail,Demand,Final consumption,Transport,value,ktoe,0.0,52
2001,Manufactured fuel,Road,Demand,Final consumption,Transport,value,ktoe,0.0,53
2001,Manufactured fuel,National navigation,Demand,Final consumption,Transport,value,ktoe,0.0,54
2001,Manufactured fuel,Pipelines,Demand,Final consumption,Transport,value,ktoe,0.0,55
2001,Manufactured fuel,Other,Demand,Final consumption,Other final users,sum,ktoe,375.96,56
2001,Manufactured fuel,Domestic,Demand,Final consumption,Other final users,value,ktoe,375.96,57
2001,Manufactured fuel,Public administration,Demand,Final consumption,Other final users,value,ktoe,0.0,58
2001,Manufactured fuel,Commercial,Demand,Final consumption,Other final users,value,ktoe,0.0,59
2001,Manufactured fuel,Agriculture,Demand,Final consumption,Other final users,value,ktoe,0.0,60
2001,Manufactured fuel,Miscellaneous,Demand,Final consumption,Other final users,value,ktoe,0.0,61
2001,Manufactured fuel,Non energy use,Demand,Final consumption,,value,ktoe,0.0,62
2001,Natural gas,Production,Supply,,,value,ktoe,105869.56,5
2001,Natural gas,Imports,Supply,,,value,ktoe,2619.43,6
2001,Natural gas,Exports,Supply,,,value,ktoe,-11894.24,7
2001,Natural gas,Marine bunkers,Supply,,,value,ktoe,0.0,8
2001,Natural gas,Stock change,Supply,,,value,ktoe,-56.84,9
2001,Natural gas,Total supply,Supply,,,sum,ktoe,96537.92,10
2001,Natural gas,Statistical difference,Statistical difference,,,value,ktoe,178.8,11
2001,Natural gas,Total demand,Demand,,,sum,ktoe,96359.12,12
2001,Natural gas,Transfers,Demand,,,value,ktoe,-5.59,13
2001,Natural gas,Transformation,Demand,Transformation,,sum,ktoe,-28935.9,14
2001,Natural gas,Electricity generation,Demand,Transformation,Electricity generation,sum,ktoe,-26907.91,15
2001,Natural gas,Major power producers,Demand,Transformation,Electricity generation,value,ktoe,-23797.42,16
2001,Natural gas,Autogenerators,Demand,Transformation,Electricity generation,value,ktoe,-3110.49,17
2001,Natural gas,Heat generation,Demand,Transformation,,value,ktoe,-2027.99,18
2001,Natural gas,Petroleum refineries,Demand,Transformation,,value,ktoe,0.0,19
2001,Natural gas,Coke manufacture,Demand,Transformation,,value,ktoe,0.0,20
2001,Natural gas,Blast furnaces,Demand,Transformation,,value,ktoe,0.0,21
2001,Natural gas,Patent fuel manufacture,Demand,Transformation,,value,ktoe,0.0,22
2001,Natural gas,Other,Demand,Transformation,,value,ktoe,0.0,23
2001,Natural gas,Energy industry use,Demand,Energy industry use,,sum,ktoe,7863.37,24
2001,Natural gas,Electricity generation,Demand,Energy industry use,,value,ktoe,0.0,25
2001,Natural gas,Oil and gas extraction,Demand,Energy industry use,,value,ktoe,6746.09,26
2001,Natural gas,Petroleum refineries,Demand,Energy industry use,,value,ktoe,360.19,27
2001,Natural gas,Coal extraction,Demand,Energy industry use,,value,ktoe,18.14,28
2001,Natural gas,Coke manufacture,Demand,Energy industry use,,value,ktoe,0.77,29
2001,Natural gas,Blast furnaces,Demand,Energy industry use,,value,ktoe,32.24,30
2001,Natural gas,Patent fuel manufacture,Demand,Energy industry use,,value,ktoe,0.0,31
